Velo,SpinRate,HorzBreak,InducedVertBreak,Chance
94.74,2236,15.56,13.23,0.29912541
93.42,2271,17.31,15.03,0.28612782000000003
92.27,2262,6.92,18.59,0.22739495000000004
88.64,2189,15.01,12.4,0.27672351000000006
93.35,1840,15.57,9.22,0.33503331
91.26,1914,16.06,1.8,0.3683601
95.23,2426,11.74,13.08,0.28167068000000006
94.99,2212,6.68,16.87,0.25169707
92.07,2212,15.89,11.44,0.29985460999999997
92.07,1955,11.81,4.15,0.34275422
94.15,2158,14.02,12.25,0.30108570999999995
93.07,2025,9.66,14.97,0.27221927
92.4,2070,9.06,14.98,0.26517668000000005
91.33,2365,8.84,20.02,0.21579028000000006
98.4,2242,9.12,16.39,0.27639761000000007
98.14,2437,8.86,16.96,0.26207326000000003
94.11,2425,2.97,17.41,0.22312988
96.08,2293,15.28,11.5,0.31218809999999997
93.95,2359,10.16,16.25,0.25485293000000003
96.35,2535,6.18,16.6,0.24323783999999998
92.69,2373,8.84,16.82,0.2409098
94.43,2426,6.93,16.81,0.24052620000000002
95.91,2329,7.71,17.4,0.25058235
89.47,1937,6.33,15.46,0.24645702999999997
97.23,2595,5.67,19.99,0.22249892000000004
88.73,2269,11.43,12.36,0.26254675
94.01,2254,5.58,13.27,0.26356581
89.25,2427,11.42,16.93,0.23014871000000006
92.53,2213,9.8,15.55,0.25812571000000006
93.89,1880,14.69,11.25,0.32069380000000003
93.52,2220,4.33,18.43,0.22788808000000005
95.54,2205,9.62,14.44,0.27834774000000007
88.46,1853,8.27,13.21,0.26529467999999995
96.31,2613,0.73,8.86,0.26911171000000006
89.46,2208,17.41,5.21,0.3304129
96.37,2224,10.45,22.28,0.23662389000000003
98.21,2531,0.32,20.41,0.21064952999999997
92.54,2242,4.56,19.05,0.21939691000000003
96.88,2535,16.79,10.44,0.31590473
97,2320,13.52,10.12,0.31797196
93.65,2092,12.52,16.31,0.27266831
95.17,2178,15.54,10.27,0.32150341000000004
97.37,2147,10.98,15.36,0.28804527999999996
92.76,2074,6.84,11.96,0.27789904000000004
92.4,2235,2.36,12.09,0.25414083000000004
93.54,2440,8.62,19.42,0.22538024000000006
90.21,2080,16.66,8.07,0.32009745
91.55,2075,19.08,6.37,0.34423869
93.22,2424,3.09,21.35,0.19575156
88.91,2146,12.38,15.36,0.25386855999999997
93.97,2319,11.43,18.16,0.24922663000000003
89.37,2177,14.77,12.12,0.28153845000000005
95.18,2203,4.39,18.18,0.23792983000000006
92.73,2359,5.38,22.21,0.19845035000000005
94.78,2296,8.35,18.71,0.24103806
95.6,2578,1.83,15.31,0.23204274
93.2,2143,15.49,13.94,0.29184437
97.58,2574,0.45,17.71,0.22248816000000005
99.84,2137,14.88,7.69,0.35816086999999996
88.39,1949,10.85,10.34,0.2859468300000001
91.36,2231,4.66,13.29,0.24953165
93.02,2299,11.45,7.7,0.30888868999999997
92.52,2275,-0.36,16.5,0.21779946
96.19,2427,6.92,13.36,0.26926474
91.88,2204,12.28,13.12,0.2779566
92.32,2298,6.1,18.98,0.22107084000000002
91.38,2185,5.5,18.12,0.22524305999999994
92.43,1946,6.68,5.88,0.3183627000000001
95,2517,3.16,12.2,0.25497848
95.69,2263,10.2,16.06,0.26843808
93.53,2139,3.35,18.61,0.22748226000000002
92.05,2319,9.55,11.53,0.2745421
96.12,2201,7.46,20.3,0.23912392
95.98,2487,6.44,18.54,0.23286218000000003
91.17,1880,15.13,4,0.35334053
95.69,2189,14.28,11.27,0.31341407000000004
90.78,2337,5.7,10.94,0.25945876000000007
87.55,1811,15.64,8.33,0.31547697
97.85,2417,15.4,10.83,0.31901995
93.34,2353,2.18,11.89,0.2536911700000001
95.54,2207,9.58,15.22,0.27343212
94.26,2095,7.15,19.49,0.23938432000000004
85.66,1782,11.64,9.12,0.29092544
95.53,1990,8.18,15.37,0.27800575
95.23,2351,12.74,17.15,0.26369193
98.75,2344,18.4,4.92,0.37143129999999996
91.32,1879,13.23,5.49,0.33915948
96.18,2381,12.39,14.99,0.2785787800000001
92.13,2232,10.81,6.91,0.31064474
92.57,2261,7.09,14.06,0.25663331
95.67,2470,0.21,7.19,0.28115062
95.09,2133,3.61,19.33,0.23134656000000003
95.07,2306,10.71,15.2,0.27042307
97.82,2028,11.54,9.75,0.33107370999999997
95.1,2305,14.03,15.27,0.28055214
93,2088,4.03,17.12,0.23849089
95.28,2136,6.9,11.95,0.28681571
97.33,2274,5.91,13.4,0.27804699
89.96,2497,1,17.35,0.19512356999999997
93.38,2163,14.84,5,0.34358707999999993
93.71,2438,5.6,15.75,0.23892727
95.66,2278,10.34,16.75,0.26389718999999995
93.17,1916,15.1,13.63,0.30270849
93.02,2373,4.71,20.55,0.20704402
91.65,2275,19.31,3.97,0.35075318
94.4,2342,7.02,16.07,0.2489593100000001
97.23,2321,8.78,20.2,0.2434406
94.47,2325,11.61,16.83,0.25980942
93.06,2093,1.86,18.58,0.22296320000000003
94.69,2288,15.3,3.73,0.35295162999999996
92.42,2383,7.1,18.04,0.22643754000000005
93.26,2033,13.23,6.86,0.33273311000000005
98.09,2456,6.22,17.05,0.25219179
91.73,2049,15.83,6.75,0.33380620000000005
94.44,2404,5.81,15.91,0.24349975999999995
94.01,2475,11.56,15.26,0.260174
95.49,2856,8.85,20.1,0.21192782999999998
95.13,1954,10.5,12.93,0.29976890999999994
93.23,2054,10.7,13.93,0.28114071000000007
97.74,2195,17.13,8.96,0.3453108699999999
96.17,1903,14.16,4.95,0.36634867000000004
95.89,2221,12.66,9.89,0.31612251
95.61,2512,0.44,17.89,0.21521249
94.93,2167,16.95,10.87,0.32169856
95.62,2682,2.83,16.54,0.22310383000000006
94.71,2277,15.86,13.51,0.29636884999999996
97.43,2271,9.77,12.54,0.29587627000000005
92.7,2422,13.56,18.41,0.24388183000000005
90.23,2429,13.66,15.29,0.2514047900000001
93.12,2010,10.13,17.83,0.2573676800000001
95.38,2102,5.74,13.52,0.2757403799999999
90.99,1980,6.72,15.8,0.25059994
78.37,1848,3.86,18.66,0.17288342000000007
93.14,2208,4.18,12.16,0.26401002000000007
96.44,2273,3.87,18.3,0.23813899
95.04,2213,8.9,14.41,0.27363413000000003
94.95,2338,13.03,13.1,0.28831429000000003
87.53,1856,10.82,10.38,0.28592962
92.08,2169,0.03,17.7,0.21461375
93.83,2286,6.86,14.48,0.25799264000000005
95.37,2309,8.76,18.48,0.24580302000000004
91.1,2098,20.07,9.06,0.32802151
93.65,2175,4.24,12.59,0.26543807
92.22,2268,12.48,17.1,0.25323438000000004
96.46,2480,7.64,18.87,0.23713048999999994
88.08,2200,3.81,19.38,0.19663509000000004
98.48,2209,9.57,16.57,0.27858822
93.32,2609,7.68,17.36,0.22614607999999997
93.37,2158,9.48,15.08,0.26629818
93,2273,9.71,6.09,0.3142492800000001
95.34,2341,11.41,19.96,0.24356591000000005
93.7,2604,6.6,18.58,0.21738430000000006
97.44,2106,14.36,13.89,0.30964671000000005
92.08,2285,2.56,17.18,0.22035833999999993
92.21,2176,17.13,9.41,0.31823815999999994
92.7,2170,9.54,14.89,0.26402657000000007
92.84,2330,4.17,15.98,0.23403149
93.91,2081,6.32,11.8,0.28216617999999993
91.55,1962,14.22,8.17,0.32336871
96.1,2291,4.15,19.97,0.2265798
89.34,1965,4.19,14.16,0.24573645000000002
97.3,2330,13.59,16.3,0.28186867
94.72,2517,2.92,19.37,0.20975235
91.43,2272,3.83,19.1,0.21038405000000004
94.12,2386,7.02,16.73,0.24169905000000008
92.02,2083,14.6,13.41,0.28961099000000007
89.97,2148,12.31,16.41,0.25206822
97.19,2117,11.94,14.2,0.2985792
92.65,2434,9.56,17.94,0.23344628000000006
93.19,2537,3.43,22.75,0.18308871999999998
97.73,2188,10.26,13.26,0.29822194
94.68,2389,5.79,21.76,0.20996993000000008
78.07,1934,4.51,15.93,0.18607142
97.69,2181,16.3,5.84,0.36192708000000007
94.36,2409,7.53,16.8,0.24291611000000005
95.99,2488,3.09,19.88,0.21432664999999998
95.8,2097,17.88,8.16,0.34809164000000004
97.52,2283,17.22,8.55,0.34304575
94.82,2277,7.39,19.23,0.2359558599999999
93.41,2330,2.5,10.93,0.26184267000000006
89.35,2168,13.69,7.88,0.30403077
95.28,2081,12.89,11.77,0.30911498000000004
92.45,2336,5.07,15.94,0.23503041000000002
90.98,2206,12.58,3.71,0.33139175000000004
93.79,1973,11.02,10.47,0.30923489000000004
95.58,2319,-2.85,16.82,0.22004851
89.94,2201,3.76,16.58,0.22178866000000003
90.1,2281,4.19,19.44,0.20298196999999996
96.89,2341,10.32,14.11,0.28247919
93.09,2555,6.59,18.94,0.21463565
93.42,1839,1.22,15.66,0.25178220000000007
90.85,2300,8.38,16.98,0.23344394000000002
95.19,2288,5.56,17.51,0.24179011
93.45,2291,5.94,16.97,0.23815567000000004
98.69,2591,17.69,2.43,0.37267930000000005
96.34,2426,6.94,18.4,0.23969110000000005
97.12,2219,11.23,17.04,0.27428033
96.57,2181,7.29,17.08,0.26095841000000003
93.71,2346,4.64,19.62,0.21680763999999997
90.49,2264,1.38,18.48,0.20254472
92.09,2065,3.96,18.06,0.22950616
95.21,1915,8.35,16.04,0.27646007
90.05,2055,9.91,16.83,0.24664828
94.85,2045,15.88,9,0.33482193999999993
96.38,2460,6.08,14.41,0.25967714999999997
91.85,2215,15.12,10.82,0.30004496
92.05,1789,20.2,3.12,0.3826403
92.66,1917,14.25,9.88,0.32027547
96.35,2255,14.54,10.8,0.31705911999999997
95.63,1994,15.29,12.33,0.31880008000000004
97.78,2770,12.95,11.1,0.29332571
95.44,2194,8.39,16.04,0.26491185000000006
90.94,2204,1.96,11.94,0.24854845999999997
98.22,2318,16.41,11.84,0.32229127
93.8,2472,-0.72,16.95,0.21082009
92.51,2484,0.73,19.15,0.19566126000000006
96.81,2094,14.33,3.32,0.37091041
97.15,2413,5.02,18.72,0.23605496000000004
94.04,2372,7.43,15.73,0.24927792000000007
90.1,1922,15.13,9.53,0.31322574
96.07,2124,11.1,7.19,0.33276248999999997
95.34,2425,10.5,17.99,0.24876283000000005
92.52,2182,15.46,10.84,0.30554761999999996
98.49,2367,8.6,16.56,0.26845998
93.26,2034,17.76,10.93,0.32231295000000004
92.84,2242,12.15,18.71,0.24651758000000004
93.17,2066,2.33,16.99,0.23574378000000001
93.76,2313,12.58,14.16,0.27623366000000005
92.23,1967,16.91,7.6,0.33807799000000005
93.6,2226,18.29,9.94,0.32272877
85.92,2085,19.05,3.48,0.33541719
95.73,2474,14.22,15.14,0.27709642
95.23,1883,12.66,0.16,0.38714764
94.84,2035,12.88,11.17,0.31278907
92.2,2356,6.64,16.12,0.23679651999999998
90.94,2066,5.32,15.53,0.24370479
92.32,2283,16.36,11.88,0.29657431999999995
98.01,2338,14.04,10.92,0.31856274000000007
93.11,2101,11.12,13.8,0.28054498
93.43,2146,13.21,16.82,0.2682843900000001
91.51,2263,2.14,14.87,0.23136729
95.93,2199,15.94,12.61,0.3111636300000001
94.51,2024,12.27,13.51,0.29578168000000005
95.05,1939,3.78,21.12,0.22975663999999996
91.97,2537,9.47,16.7,0.23283725
91.88,2026,11.53,9.22,0.30722865
90.25,2054,18.45,7.93,0.3278992
97.43,2457,0.58,18.53,0.22260455
97.11,2170,14.75,13.94,0.30613956999999997
99.34,2603,4.77,15.86,0.25383249
93.27,2349,10.58,15.83,0.25604893
93.11,2081,11.07,15.84,0.26900983
93.91,2106,9.13,15.55,0.26720806
93.84,2470,16.43,7.85,0.31948072000000005
97.7,2137,8.84,9.83,0.31664177
95.93,2479,6.51,19.37,0.22821674000000008
96.15,2289,-1.68,16.39,0.23026151000000006
89.55,2179,16.28,8.75,0.30728838999999997
96.49,2339,5.82,18.65,0.23933858999999996
92.58,2394,-1.24,9.69,0.25092879
91.68,2241,14.75,9.91,0.30241106
93.14,2026,6.24,15.92,0.2560886
90.74,2524,6.8,18.09,0.21110563
96.47,2266,7.95,16.59,0.26163964000000006
86.98,2129,0.46,17.86,0.19355044000000005
92.81,1866,15.55,7.25,0.34319102
96.92,2698,11.94,16.65,0.25609261
94.03,2179,15.34,8.81,0.32442903
95.46,2219,15.58,10.38,0.32041896000000003
94.68,2380,4.41,20.22,0.21534909000000008
91.77,2379,9.46,20.15,0.21831217000000003
96.12,2133,8.11,16.22,0.26883667000000006
94.75,2135,8.89,15.58,0.26878747000000003
94.19,2457,6.13,15.24,0.24497857
91.26,2101,13.18,9.99,0.30149391000000003
92.08,2174,10.09,16.53,0.25285237999999993
96.48,1970,5.66,15.53,0.27441769000000005
92.52,2253,13.2,8.83,0.30736229000000004
92.38,2128,15.09,6.47,0.33254508000000005
98.28,2385,9.83,15.35,0.2778127
96.22,2387,11.62,16.96,0.2642137
93.46,2353,8.96,16.19,0.24950504999999998
98.11,2193,17.13,7.97,0.35305475999999997
96.47,2506,8.11,17.18,0.24764057000000006
94.76,1820,13.39,11.59,0.32129034000000006
91.15,2081,12.48,10.22,0.29833224
92.62,2174,15.28,7.87,0.32370073
93.39,2479,15.39,16.59,0.26111100000000004
91.06,2065,9.36,20.11,0.22932025000000003
96.48,2409,17.22,6.66,0.34394292000000004
94.56,2088,15.14,7.19,0.34013239
94.54,2116,5.02,8.22,0.30095384000000003
97.6,2222,18.98,2.48,0.38826053999999993
91.32,1933,11.43,13.92,0.28028493
96.71,2487,4,19.3,0.22399332
95.35,2319,15.99,9.31,0.32308432
92.93,2355,5.69,8.04,0.28588753000000006
90.31,2200,15.94,9.07,0.30680809
94.74,2288,5.8,17.71,0.23928172999999997
95.48,2333,9.06,12.52,0.28205634000000007
94.91,2419,2.4,7.17,0.28696897
95.77,2406,12.78,18.64,0.25479507999999995
92.86,2184,3.25,19.23,0.21832592000000003
98,2487,12.19,18.42,0.26075767
95.23,2029,11.22,9.72,0.31839392
96.17,2168,9.36,7.5,0.32391052
94.06,2385,15.45,15.45,0.27550982
93.92,2397,3.85,17.65,0.22484214000000002
94.42,2395,3.21,19.27,0.21545512
91.93,2071,14.96,3.73,0.34919389
93.58,2364,9.75,18.94,0.23544931
92.65,2349,2.14,16.02,0.22571762
91.97,2394,6.12,13.27,0.24956175000000003
97.45,2174,9.34,18.01,0.26609107000000004
97.27,2455,10.22,11.56,0.2940658
98.58,2693,15.42,11.97,0.30295857
92.98,1976,15.09,6.47,0.34221348000000007
98.7,2491,9.69,18.24,0.25704567000000006
94.15,2114,6.94,15.56,0.26103852000000005
92.44,2401,10.3,17.75,0.23744883000000003
94.51,2173,18.27,5.07,0.35857628
94.49,2042,10.95,15.66,0.27779353
94.46,2032,13.35,12.8,0.30283936999999994
95.05,2531,3.57,18.04,0.22066261000000004
96.48,2277,16.38,6.96,0.3455313
92.93,2558,4.99,17.07,0.22003888000000005
93.95,2346,7.48,19.52,0.22737434000000006
93.97,2160,17.23,4.49,0.35695218000000006
93.93,2396,14.96,11.32,0.29776814
96.36,2478,2.97,19.08,0.22091582999999998
98.27,2342,5.97,20.34,0.23760835000000002
92.31,2201,15.6,12.1,0.29656892000000007
95.08,2527,6.54,21.31,0.21055543000000004
97.24,2477,14.76,6.91,0.33512041000000004
94.05,2241,3.38,19.09,0.22240498999999997
98.11,2146,10.79,13.39,0.30274264
95.15,2355,11.2,12.39,0.28701415
96.06,2163,5.17,10.11,0.29482608
94.48,2189,0.09,18.53,0.21983718000000008
94.11,2371,7,16.56,0.2432992200000001
95.71,2236,6.08,16.31,0.25538751
93.65,2305,14.66,7.82,0.32079098000000006
96.21,2565,1.87,17.12,0.22463802999999993
87.1,2128,14.52,9.54,0.28818086000000004
91.86,2247,6.73,13.41,0.25682466000000004
97.71,2399,3.53,19.63,0.22911206
92.6,2171,4.94,16.95,0.23674746999999993
89.54,2269,6.85,14.51,0.23898488000000007
95.39,2355,8.32,19.51,0.23621679
92.71,2158,6.52,9.49,0.28772293
95.05,2219,12.48,10.88,0.30585474
93.47,2859,8.65,20.23,0.20116794
96.83,1951,16.72,9.86,0.34558292000000007
95.16,2428,5.41,20.22,0.21847305
92.24,2133,8.93,15.4,0.25863747
95.93,2338,8.53,19.53,0.2399908
93.62,2132,9.68,16.15,0.26280213
95.95,2326,3.64,19.42,0.22602052000000006
91.87,2312,5.31,18.07,0.22139512000000006
94.66,2110,17.11,5.56,0.35555844999999997
94.62,2164,4.93,16.4,0.24956443
92.21,2528,2.93,13.74,0.23175210999999996
94.02,2234,14.71,10.81,0.30785792
89.51,2368,2.11,18.39,0.19615360000000004
93.79,2364,7.44,19.18,0.22774720000000007
99.48,2254,7.86,14.43,0.28865139
92.41,2127,9.54,10,0.29412664000000005
96.43,2332,5.42,11.64,0.28037012000000006
95.09,2127,13.42,13.08,0.29991304
91.37,1873,17.58,4.57,0.35878923
96.69,2367,10.88,18.03,0.25851207
85.66,2148,15.15,8.44,0.28929457
96.03,2311,3.21,21.66,0.21223059000000002
96.32,2137,12.69,14.85,0.29212425999999997
91.45,2081,7.51,14.28,0.25971803000000004
90.53,2105,5.66,20.49,0.21123379
94.06,2268,10.05,14.25,0.2712108200000001
97.49,2507,3.49,16.19,0.24378469999999997
96.06,2179,15.55,10.08,0.32669397
93.59,1963,8.05,17.42,0.25762943
91.45,1992,2.96,17.61,0.22950353
92.29,2202,15.44,5.53,0.3355166500000001
88.5,2076,3.87,15.35,0.22867366000000003
95.78,2132,7.29,16.28,0.26440883
93.34,2567,-2.95,6.68,0.25930203000000007
96.97,2401,5.27,15.35,0.25686600000000004
97.02,2203,16.28,11.79,0.32195613
95.73,2259,13.34,19.74,0.25643718000000004
97.35,2443,10.64,17.29,0.26176637
94.16,2589,4.7,18.98,0.21182311999999992
95.32,2188,7.93,13.97,0.27567317999999996
96.55,2105,11.9,12.39,0.30698705000000004
95.45,2198,4.53,18.78,0.23621178999999998
94.92,1980,8.14,14.8,0.27898826000000004
96.5,2356,9.11,14.18,0.27581543
96.56,2362,13.6,11.42,0.30646682
91.41,2109,1.32,16.84,0.22350338000000003
93.49,1828,9.07,8.94,0.31760668999999997
94.68,2354,3.16,16.38,0.2357669400000001
91.77,2231,18.05,9.33,0.31707804
94.94,2327,12.57,13.71,0.28365844000000007
96.86,2463,4.34,17.96,0.23490734000000002
95.5,2253,8.04,17.45,0.25290687
94.34,2237,8.56,15.97,0.25888551000000004
97.92,2335,6.54,20.72,0.23582146
95.31,2332,2.81,16.92,0.23529765
91.73,2719,2.12,17.71,0.19440387000000003
93.9,1998,14.51,12.53,0.30708448000000005
91.76,2351,15.22,14.72,0.27024758000000004
97.62,2079,15.72,10.4,0.3369736
96.99,2193,10.05,13.82,0.29058823
87.07,1726,13.12,6.58,0.319837
92.91,2279,11.38,6.59,0.31576801
92.18,2428,1.24,19.36,0.19703688000000003
95.83,2290,15.62,2.34,0.36743521999999995
87,1946,7.81,11.81,0.2613917800000001
91.28,2175,2.12,15.86,0.22830362000000004
94.48,2442,6.16,18.67,0.22641349
94,2248,2.12,18.07,0.22406821
90.13,2179,17.85,7.67,0.32134446000000005
91.28,2103,16.93,6.77,0.3326057
94.79,2538,9.61,18.47,0.23542946000000006
97.82,2437,12,14.99,0.28228889
94.16,2251,10.54,18.71,0.24710098999999996
92.79,2582,8.61,16.64,0.23220181
93.6,2350,6.84,18.7,0.22853702000000004
95.14,2086,7.31,12.54,0.28618270999999995
95.36,2270,5.73,15.87,0.25379836000000006
91,2332,13.47,16.4,0.25205961
91.59,1990,17.93,9.96,0.32307597000000005
93.56,2548,16.88,6.27,0.32557141
95.35,2286,8.07,17.49,0.25057046000000005
93.09,2237,11.49,17.29,0.25438040000000006
93.73,2199,14.14,12.95,0.29345733
92.69,2212,9.9,17.27,0.24885053000000001
93.27,2555,2.02,18.98,0.2009437
97,2562,12.29,16.98,0.26176396999999996
94.81,2509,1.56,14.43,0.23604395000000003
94.83,2194,17.08,0.77,0.38126965
93.39,1927,14.57,9.36,0.32728209
95.99,2011,9.03,14.8,0.28523547
95.9,2555,6.96,21.42,0.21366838000000005
95.72,2382,5.38,18.39,0.23405743000000004
93.67,2084,4.79,17.68,0.24072931000000006
92.89,2197,15.54,8.98,0.3180079
95.18,2531,8.72,16.73,0.24523187000000002
95.62,2465,3.13,19.72,0.21477643000000002
90.48,2170,5.99,13.14,0.25335603
95.49,2074,17.23,9.66,0.33665877
94.51,2179,11.87,13.14,0.2896937300000001
91.68,2500,15.7,11.09,0.28645801000000004
89.73,2313,16.68,12.74,0.27920860000000003
89.69,2197,4.75,15.94,0.22777832999999995
90.88,2287,2.15,20,0.19652181
97,2240,9.89,15.2,0.27967647
87.71,2253,11.97,14.67,0.24639177999999998
91.68,2053,16.03,2.54,0.35938555
92.12,2182,8.72,16.93,0.24598155000000005
93.35,2422,9.61,12.14,0.27228803
97.53,2049,8.11,14.9,0.28705249
90.37,2263,17.76,13.11,0.28555187000000004
92.68,2231,12.53,17.78,0.25307925000000003
93.57,2469,4.38,20.18,0.20637418000000002
95.43,2050,8.31,15.78,0.27274929000000003
93.86,2197,4.87,18.65,0.23084888
94.79,2206,4.2,11.1,0.27807748000000004
92.61,2385,3.46,17.68,0.21801439999999997
99.38,2471,16.3,7.72,0.34508586
91.61,2338,13.12,2.08,0.33975378000000006
93.25,2250,2.96,16.28,0.23396357999999998
92.21,2078,3.39,18.45,0.22533093999999998
93.72,2180,5.34,14.03,0.26028871
95.02,2144,11.46,13.37,0.29095017
95.23,2421,5.29,19.82,0.22114683000000007
96.69,2315,15.68,14.41,0.29768417
87.68,2100,11.08,9.79,0.2798542500000001
92.45,2074,6.08,13.91,0.26236259
93.96,2293,7.12,16.58,0.24642598
94.96,2224,11.72,18.15,0.25904092999999995
99.6,2058,13.29,8.6,0.35022007
93.79,2312,15.19,15.54,0.27625265000000004
97.7,2443,12.75,16.89,0.2723626
93.68,2252,8.45,13.48,0.26984931000000006
94.32,2197,15.09,8.7,0.32481320999999996
97.72,2372,5.55,12.27,0.28104134000000003
92.59,2118,12.23,14.1,0.27905657000000006
94.26,2269,9.23,19.51,0.23782526000000004
94.14,2130,13.59,2.9,0.35730775
93.07,2213,7.97,18.59,0.23655810000000002
93.02,2154,10.91,17.51,0.25470901999999995
95.11,2298,10.81,17.42,0.25790715
98.89,2353,14.34,13.04,0.31005720000000003
92.71,2266,6.44,17.55,0.23398679000000003
95.16,1878,14.96,13.22,0.31555269999999996
93.32,2285,2.31,17.56,0.22294496999999996
96.09,2251,7.56,16.34,0.26087836000000003
93.1,1942,10.59,13.93,0.28531132000000003
87.73,1801,10.56,7.91,0.30341978999999997
92.78,2113,9.39,14.24,0.27043853000000007
97.72,2427,5.95,15.64,0.25947829
86.02,1676,-0.76,9.13,0.25861591000000006
94.71,2137,8.37,9.52,0.3034013299999999
92.9,2339,13.06,17.98,0.24960828000000007
96.32,2312,10.28,17.92,0.25812108
93.75,2375,2.07,18.59,0.21384736
91.19,2402,9.93,15.79,0.24235422000000006
97.21,2274,16.91,11.25,0.3248063
98.12,2132,6.01,9.8,0.31012847000000004
93.87,1823,10.21,15.44,0.28396597
93.16,1951,12.05,13.14,0.29449397
94.23,2308,9.67,15.94,0.25879337
93.53,1953,7.12,13.52,0.27840482000000005
93.59,2128,6.81,18.7,0.23852091000000003
94.75,2493,13.87,16.65,0.26156846
94.12,2293,12.62,14.98,0.2739724
92.34,1893,16,-1.6,0.39454228
95.57,2377,9.85,17.8,0.2511156899999999
93.18,2300,7.17,17.5,0.23716157000000004
92.92,2220,8.71,16.86,0.24828887000000005
93.88,2298,5.79,20.83,0.21607318
93.89,1748,11.88,13.4,0.30498362
98.55,2234,17.03,12.02,0.32847888999999997
92.61,2525,4.95,17.5,0.21736817
92.58,2221,8.35,16.46,0.24797791
95.7,2249,9.88,16.68,0.26438724
93.8,2578,4.37,19.19,0.20838655999999997
96.31,2205,11.69,12.07,0.30260434
96.48,2272,19.32,5.71,0.36247217000000004
92.61,2135,13.54,13.93,0.28348799
94.24,2215,12.26,9.11,0.31231911
93.39,2055,14.3,11.53,0.30752783
94.69,2158,2.53,11.4,0.27278716999999997
94.23,2409,3.45,14.35,0.24434246000000007
92.96,2317,11.89,9.86,0.29615429000000004
96.42,2526,4,18.57,0.22529019
94.74,2145,2.5,18.36,0.23158038000000003
96.19,2680,4.25,20.3,0.20757603000000002
93.53,2177,9.04,15.59,0.26171483000000006
95.35,2257,7.84,12.48,0.28135982000000004
91.4,2394,6.17,20.52,0.20343631000000006
95.82,2176,14.75,9.29,0.32799723999999997
91.92,2221,12.65,13.03,0.27906164
90.68,2463,17.91,13.21,0.27771204000000005
96.06,2229,9.09,13.84,0.28158539000000005
94.34,2109,14.63,9.69,0.32151592000000007
95.56,2149,6.75,20.77,0.23389132000000007
91.19,2231,18.93,13.19,0.29392382000000006
95.94,2409,6.35,18.63,0.23541318000000003
94.44,2182,12.12,10.9,0.30351433999999994
95.84,2340,7.48,18.7,0.24121062000000007
95.82,2289,13.83,15.99,0.27960377999999997
91.45,2201,5.24,16.03,0.23661307000000004
88.51,1962,16.08,2.68,0.34838626000000006
94.39,2390,8.94,20.24,0.22759680000000002
96.53,2170,9.92,16.39,0.27364826999999997
95.26,2132,2.4,18.26,0.23483561999999997
92.86,2241,8.79,18.83,0.23543814000000002
92.78,2218,14.72,11.6,0.29820212
94.51,2332,3.78,20.65,0.21220411000000003
93.37,1919,15.79,5.13,0.35685146
93.84,2318,5.98,19.82,0.22165732000000005
94.52,2524,5.89,12.9,0.25677781000000005
97.86,2158,9.22,12.53,0.30133333
94.54,2051,4.92,16.84,0.25167004000000004
95.09,2134,15.01,12.89,0.3057041600000001
91.75,2107,-2.03,18.78,0.20299511000000003
